ccode,year,outputgap,CAPB,primarybalance,cyclicalcomponent,diffoutputgap,diffCAPB,diffprimarybalance,diffcyclicalcomponent,realGDP_growth,PDebt,FinancialCrisis,EuroCrisis,CovidCrisis,CovidOne,CovidTwo,US_outputgap_instrument,CAB,fiscalbalance,difffiscalbalance,diffCAB,Election,inflation,rGDP,TaxRev
FIN,2001,1.3968146,4.1633,6.088673223,-0.139408248,-1.5564862,-0.9713,-1.513032355,-0.541732355,2.576539426,40.9236,0,0,0,0,0,-0.78,4.1633,4.023891752,-1.423123486,-0.9713,0,2.578440781,181.355,52.2533673
FIN,2002,-0.3575548,4.265,4.881885595,-1.010769744,-1.7543694,0.1017,-1.206787628,-1.308487628,1.692740921,40.1795,0,0,0,0,0,-2.05,4.265,3.254230256,-0.769661496,0.1017,0,1.571220126,184.451,52.5268375
FIN,2003,-1.4766697,3.2832,3.368644844,-1.357212788,-1.1191149,-0.9818,-1.513240751,-0.531440751,1.983972664,42.7482,0,0,0,0,0,-1.87,3.2832,1.925987212,-1.328243044,-0.9818,1,0.877440422,188.147,51.7637678
FIN,2004,-0.4404258,2.466,3.151785919,-0.680971746,1.0362439,-0.8172,-0.216858926,0.600341074,3.914466498,42.6416,0,0,0,0,0,-0.49,2.466,1.785028254,-0.140958959,-0.8172,0,0.187120461,195.658,51.3328462
FIN,2005,-0.2850899,2.8176,3.480901405,-0.652201648,0.1553359,0.3516,0.329115486,-0.022484514,2.741914155,39.9297,0,0,0,0,0,0.67,2.8176,2.165398352,0.380370099,0.3516,0,0.6238745,201.097,51.6713523
FIN,2006,1.3408313,3.1908,4.576411835,0.135297561,1.6259212,0.3732,1.095510431,0.722310431,3.948423283,38.1117,0,0,0,0,0,1.23,3.1908,3.326097561,1.160699209,0.3732,0,1.566663754,209.196,52.0408104
FIN,2007,4.3747625,2.5621,5.783488297,1.965756314,3.0339312,-0.6287,1.207076462,1.835776462,5.163693216,33.9041,0,0,0,0,0,1.1,2.5621,4.527856314,1.201758753,-0.6287,1,2.510665652,220.282,51.6779636
FIN,2008,3.5859963,2.0897,5.051711572,1.696167525,-0.7887662,-0.4724,-0.731776725,-0.259376725,0.780937788,32.5607,1,0,0,0,0,-0.79,2.0897,3.785867525,-0.741988789,-0.4724,0,4.065953628,222.009,52.0526086
FIN,2009,-4.9897644,0.4198,-0.978114172,-2.521744543,-8.5757607,-1.6699,-6.029825744,-4.359925744,-8.419114775,41.5314,1,0,0,0,0,-4.97,0.4198,-2.101944543,-5.887812069,-1.6699,0,-9.91E-07,204.083,51.6074543
FIN,2010,-2.2591779,-1.2189,-1.0535965,-0.993652651,2.7305865,-1.6387,-0.075482329,1.563217671,3.136259825,46.9047,0,0,0,0,0,-3.84,-1.2189,-2.212552651,-0.110608108,-1.6387,0,1.184135247,210.585,51.3731577
FIN,2011,-0.0731912,-0.9766,0.338719216,0.042808501,2.1859867,0.2423,1.392315716,1.150015716,2.515752731,48.2712,0,1,0,0,0,-3.82,-0.9766,-0.933791499,1.278761152,0.2423,1,3.416807575,215.95,52.6384105
FIN,2012,-1.6223382,-1.2116,-0.678237359,-0.790771059,-1.549147,-0.235,-1.016956575,-0.781956575,-1.407403349,53.6225,0,1,0,0,0,-3.19,-1.2116,-2.002371059,-1.06857956,-0.235,0,2.80833628,212.932,53.2847187
FIN,2013,-2.5949548,-1.0147,-1.179872919,-1.366741467,-0.9726166,0.1969,-0.50163556,-0.69853556,-0.905786202,56.2292,0,0,0,0,0,-3,-1.0147,-2.381441467,-0.379070408,0.1969,0,1.478286152,211.012,54.2983834
FIN,2014,-3.1385156,-1.1609,-1.674235433,-1.686774522,-0.5435608,-0.1462,-0.494362514,-0.348162514,-0.365575571,59.8259,0,0,0,0,0,-2.46,-1.1609,-2.847674522,-0.466233055,-0.1462,0,1.04119618,210.242,54.2893324
FIN,2015,-3.0119207,-0.6725,-1.229183825,-1.679879794,0.1265949,0.4884,0.445051609,-0.043348391,0.54218672,63.6417,0,0,0,0,0,-1.6,-0.6725,-2.352379794,0.495294728,0.4884,1,-0.207928855,211.385,54.0662772
FIN,2016,-1.2737145,-0.9569,-0.601003308,-0.721184821,1.7382062,-0.2844,0.628180517,0.912580517,2.77266177,63.1764,0,0,0,0,0,-1.77,-0.9569,-1.678084821,0.674294973,-0.2844,0,0.3566845,217.328,53.9495582
FIN,2017,0.676965,-1.048,0.352400363,0.383601864,1.9506795,-0.0911,0.95340367,1.04450367,3.142511425,61.1672,0,0,0,0,0,-1.42,-1.048,-0.664398136,1.013686685,-0.0911,0,0.754015045,224.266,52.9803227
FIN,2018,0.4076861,-1.0905,0.045151523,0.208717312,-0.2692789,-0.0425,-0.30724884,-0.26474884,1.135476505,59.7786,0,0,0,0,0,-0.46,-1.0905,-0.881782688,-0.217384552,-0.0425,0,1.083820957,226.827,52.4692892
FIN,2019,0.2581017,-1.0962,-0.135804954,0.105391506,-0.1495844,-0.0057,-0.180956478,-0.175256478,1.21336303,59.5942,0,0,0,0,0,-0.1,-1.0962,-0.990808494,-0.109025805,-0.0057,1,1.024093927,229.596,52.34061
FIN,2020,-3.1270233,-3.6911,-4.983202905,-1.973142075,-3.385125,-2.5949,-4.847397951,-2.252497951,-2.326101269,68.9855,0,0,1,1,0,-5.17,-3.6911,-5.664242075,-4.673433581,-2.5949,0,0.290554555,224.317,51.5977226
FIN,2021,-0.9846727,-2.0082,-2.261759164,-0.77698023,2.1423506,1.6829,2.721443741,1.038543741,3.415547552,65.7923,0,0,1,0,1,-1.53,-2.0082,-2.78518023,2.879061845,1.6829,0,2.194574391,232.111,52.3587181
FRA,1995,-1.9235698,-3.8967,-1.248438676,0.072969104,NA,NA,NA,NA,2.084831713,56.1059,0,0,0,0,0,-0.45,-3.8967,-3.823730896,NA,NA,1,1.796481417,1596.317,49.7001904
FRA,1996,-2.4674794,-2.3514,-0.260502895,-0.595411356,-0.5439096,1.5453,0.987935781,-0.557364219,1.403050956,59.9984,0,0,0,0,0,-0.23,-2.3514,-2.946811356,0.87691954,1.5453,0,1.982883734,1618.872,50.9751123
FRA,1997,-2.1746771,-2.2828,-0.097412317,-0.505647514,0.2928023,0.0686,0.163090578,0.094490578,2.309443988,61.425,0,0,0,0,0,0.42,-2.2828,-2.788447514,0.158363842,0.0686,0,1.203942851,1656.694,50.8777616
FRA,1998,-0.7542669,-1.9032,0.764386794,0.043716658,1.4204102,0.3796,0.861799111,0.482199111,3.525761143,61.3474,0,0,0,0,0,0.93,-1.9032,-1.859483342,0.928964173,0.3796,0,0.651126934,1716.147,50.545974
FRA,1999,0.4740637,-1.9016,1.142209207,0.630321209,1.2283306,0.0016,0.377822413,0.376222413,3.364157512,60.4965,0,0,0,0,0,1.67,-1.9016,-1.271278791,0.588204551,0.0016,0,0.537141639,1774.863,51.0271599
FRA,2000,2.1915683,-2.6991,1.316826099,1.619067689,1.7175046,-0.7975,0.174616892,0.972116892,3.848662766,58.8824,0,0,0,0,0,1.8,-2.6991,-1.080032311,0.19124648,-0.7975,0,1.675959786,1844.503,50.3338665
FRA,2001,2.1867565,-2.7569,1.365465076,1.604381419,-0.0048118,-0.0578,0.048638977,0.106438977,1.964312637,58.3439,0,0,0,0,0,-0.78,-2.7569,-1.152518581,-0.07248627,-0.0578,0,1.634780852,1881.093,50.3390976
FRA,2002,1.5104372,-4.1119,-0.148921241,1.434412399,-0.6763193,-1.355,-1.514386318,-0.159386318,1.129111523,60.258,0,0,0,0,0,-2.05,-4.1119,-2.677487601,-1.52496902,-1.355,1,1.923412262,1902.453,49.6350048
FRA,2003,0.5390313,-4.3551,-1.003601476,0.922926571,-0.9714059,-0.2432,-0.854680234,-0.611480234,0.819778415,64.4127,0,0,0,0,0,-1.87,-4.3551,-3.432173429,-0.754685828,-0.2432,0,2.098472217,1918.113,49.254967
FRA,2004,1.4743736,-4.5194,-0.714707215,1.371642566,0.9353423,-0.1643,0.28889426,0.45319426,2.790462213,65.9391,0,0,0,0,0,-0.49,-4.5194,-3.147757434,0.284415995,-0.1643,0,2.142089618,1972.391,49.3942849
FRA,2005,1.2725051,-4.1572,-0.583030009,1.164474239,-0.2018685,0.3622,0.131677207,-0.230522793,1.64952992,67.383,0,0,0,0,0,0.67,-4.1572,-2.992725761,0.155031673,0.3622,0,1.745869408,2005.196,49.9384735
FRA,2006,1.9312211,-3.6604,0.145083726,1.41949155,0.658716,0.4968,0.728113734,0.231313734,2.419821355,64.6108,0,0,0,0,0,1.23,-3.6604,-2.24090845,0.751817311,0.4968,0,1.675124461,2054.31,50.4320264
FRA,2007,2.6093215,-4.2802,0.051204176,1.784362168,0.6781004,-0.6198,-0.09387955,0.52592045,2.395825284,64.5355,0,0,0,0,0,1.1,-4.2802,-2.495837832,-0.254929382,-0.6198,1,1.487998124,2104.122,49.9292249
FRA,2008,1.2811981,-4.0709,-0.369406391,0.948854255,-1.3281234,0.2093,-0.420610567,-0.629910567,0.254603793,68.7783,1,0,0,0,0,-0.79,-4.0709,-3.122045745,-0.626207913,0.2093,0,2.812861893,2109.486,50.0325741
FRA,2009,-2.694778,-5.4771,-4.259278168,-1.121162265,-3.9759761,-1.4062,-3.889871777,-2.483671777,-2.915394196,83.0389,1,0,0,0,0,-4.97,-5.4771,-6.598262265,-3.47621652,-1.4062,0,0.087620535,2048.874,49.9770711
FRA,2010,-1.9046467,-5.6868,-4.084913298,-0.766276306,0.7901313,-0.2097,0.17436487,0.38406487,1.930654558,85.2569,0,0,0,0,0,-3.84,-5.6868,-6.453076306,0.145185959,-0.2097,0,1.531122665,2088.815,49.9950634
FRA,2011,-0.8647227,-4.61,-2.340663076,-0.317653077,1.039924,1.0768,1.744250222,0.667450222,2.169031995,87.8344,0,1,0,0,0,-3.82,-4.61,-4.927653077,1.525423229,1.0768,0,2.111597987,2134.617,51.1359236
FRA,2012,-1.5524321,-4.003,-2.269309405,-0.780438855,-0.6877094,0.607,0.071353671,-0.535646329,0.312634875,90.604,0,1,0,0,0,-3.19,-4.003,-4.783438855,0.144214222,0.607,1,1.954195264,2141.301,52.1262885
FRA,2013,-1.9785872,-2.8376,-1.711062785,-1.097926331,-0.4261551,1.1654,0.55824662,-0.60715338,0.574677427,93.4132,0,0,0,0,0,-3,-2.8376,-3.935526331,0.847912524,1.1654,0,0.863715535,2153.642,53.1437203
FRA,2014,-1.9491324,-2.6767,-1.691082033,-1.108764063,0.0294548,0.1609,0.019980752,-0.140919248,0.951651603,94.8887,0,0,0,0,0,-2.46,-2.6767,-3.785464063,0.150062268,0.1609,0,0.507758814,2174.235,53.3089431
FRA,2015,-1.6339015,-2.5958,-1.605763711,-0.970142668,0.3152309,0.0809,0.085318322,0.004418322,1.106750045,95.5797,0,0,0,0,0,-1.6,-2.5958,-3.565942668,0.219521395,0.0809,0,0.037514368,2198.432,53.1723974
FRA,2016,-1.3470446,-2.7886,-1.783198438,-0.818411881,0.2868569,-0.1928,-0.177434727,0.015365273,1.089505856,97.9568,0,0,0,0,0,-1.77,-2.7886,-3.607011881,-0.041069213,-0.1928,0,0.1833349,2222.515,53.048593
FRA,2017,0.0090151,-2.9641,-1.241621529,-0.02555748,1.3560597,-0.1755,0.541576909,0.717076909,2.265554509,98.1321,0,0,0,0,0,-1.42,-2.9641,-2.98965748,0.617354401,-0.1755,1,1.032282666,2273.442,53.5450336
FRA,2018,0.9516279,-2.8885,-0.599604274,0.530405255,0.9426128,0.0756,0.642017255,0.566417255,1.847878549,97.7815,0,0,0,0,0,-0.46,-2.8885,-2.358094745,0.631562735,0.0756,0,1.850815139,2315.843,53.3555959
FRA,2019,1.8537291,-4.2325,-1.701849068,1.006336921,0.9021012,-1.344,-1.102244794,0.241755206,1.826223153,97.4281,0,0,0,0,0,-0.1,-4.2325,-3.226163079,-0.868068334,-1.344,0,1.108254902,2358.524,52.2871554
FRA,2020,-6.9636092,-4.5087,-7.535275181,-4.290103041,-8.8173383,-0.2762,-5.833426113,-5.557226113,-8.180949583,114.6151,0,0,1,1,0,-5.17,-4.5087,-8.798803041,-5.572639962,-0.2762,0,0.476498847,2173.256,52.5031498
FRA,2021,-1.6788443,-5.3999,-5.346563549,-1.405878491,5.2847649,-0.8912,2.188711632,3.079911632,6.731803595,112.8948,0,0,1,0,1,-1.53,-5.3999,-6.805778491,1.99302455,-0.8912,0,1.642331474,2324.592,52.7668596
GRC,1995,0.8335385,-10.1678,0.670053722,4.152666519,NA,NA,NA,NA,2.078046815,98.9904,0,0,0,0,0,-0.45,-10.1678,-6.015133481,NA,NA,0,8.934514142,151.8085,36.2687452
GRC,1996,0.7986643,-8.5768,1.557106358,3.150640567,-0.0348742,1.591,0.887052636,-0.703947364,2.82196397,101.3358,0,0,0,0,0,-0.23,-8.5768,-5.426159433,0.588974047,1.591,1,8.194552102,156.1535,36.9247289
GRC,1997,1.9581549,-7.0821,1.79516967,2.740827352,1.1594906,1.4947,0.238063312,-1.256636688,4.386546178,99.4515,0,0,0,0,0,0.42,-7.0821,-4.341272648,1.084886785,1.4947,0,5.536002695,163.1557,37.6498816
GRC,1998,2.3269761,-7.4878,1.114534544,2.747848402,0.3688212,-0.4057,-0.680635127,-0.274935127,3.82099122,97.425,0,0,0,0,0,0.93,-7.4878,-4.739951598,-0.39867895,-0.4057,0,4.766225802,169.5105,38.8807349
GRC,1999,1.5609329,-6.6114,1.455001497,2.105882179,-0.7660432,0.8764,0.340466953,-0.535933047,3.026352494,98.9067,0,0,0,0,0,1.67,-6.6114,-4.505517821,0.234433778,0.8764,0,2.636632942,174.7189,40.3606492
GRC,2000,1.2565198,-4.7215,2.224150556,1.520974442,-0.3044131,1.8899,0.769149059,-1.120750941,3.844853788,104.9344,0,0,0,0,0,1.8,-4.7215,-3.200525558,1.304992263,1.8899,1,3.151181666,181.5674,42.3625857
GRC,2001,1.0851335,-6.0347,0.666704092,1.586976391,-0.1713863,-1.3132,-1.557446464,-0.244246464,4.048562207,107.0812,0,0,0,0,0,-0.78,-6.0347,-4.447723609,-1.247198052,-1.3132,0,3.373968359,189.0691,40.5200368
GRC,2002,0.7752801,-6.4303,-0.381588557,1.379893383,-0.3098534,-0.3956,-1.048292649,-0.652692649,3.847862525,104.8631,0,0,0,0,0,-2.05,-6.4303,-5.050406617,-0.602683008,-0.3956,0,3.629358646,196.486,39.7728482
GRC,2003,1.6604227,-8.7005,-2.566556613,1.849339254,0.8851426,-2.2702,-2.184968056,0.085231944,5.632891838,101.4561,0,0,0,0,0,-1.87,-8.7005,-6.851160746,-1.800754128,-2.2702,0,3.530650384,207.8715,38.7613755
GRC,2004,2.5851566,-10.1825,-3.678924582,2.14964897,0.9247339,-1.482,-1.112367968,0.369632032,4.937059705,102.8734,0,0,0,0,0,-0.49,-10.1825,-8.03285103,-1.181690285,-1.482,1,2.898848112,218.3918,38.7867134
GRC,2005,0.5569696,-6.4798,-1.362117213,0.836808359,-2.028187,3.7027,2.316807368,-1.385892632,0.597364751,107.3949,0,0,0,0,0,0.67,-6.4798,-5.642991641,2.389859389,3.7027,0,3.545072694,219.7003,39.3736652
GRC,2006,3.4263223,-7.7414,-1.484210381,1.969421233,2.8693527,-1.2616,-0.122093167,1.139506833,5.498453387,103.6117,0,0,0,0,0,1.23,-7.7414,-5.771978767,-0.128987126,-1.2616,0,3.195946773,232.1187,39.170745
GRC,2007,4.4691937,-9.0489,-2.239144854,2.24735587,1.0428714,-1.3075,-0.754934473,0.552565527,3.221310226,103.103,0,0,0,0,0,1.1,-9.0489,-6.80154413,-1.029565362,-1.3075,1,2.895003217,239.7177,40.3623479
GRC,2008,2.8828867,-11.6867,-5.586091786,1.082513273,-1.586307,-2.6378,-3.346946931,-0.709146931,-0.33570708,109.4155,1,0,0,0,0,-0.79,-11.6867,-10.60418673,-3.802642597,-2.6378,0,4.152797085,238.9143,40.6693836
GRC,2009,-1.643115,-14.2867,-10.32828627,-1.19174843,-4.5260017,-2.6,-4.742194486,-2.142194486,-4.3959695,126.7447,1,0,0,0,0,-4.97,-14.2867,-15.47844843,-4.874261703,-2.6,1,1.210072729,228.6392,38.9367122
GRC,2010,-6.015677,-8.1402,-5.066413505,-2.866311537,-4.372562,6.1465,5.261872766,-0.884627234,-5.634425891,147.4942,0,0,0,0,0,-3.84,-8.1402,-11.00651154,4.471936892,6.1465,0,4.712989036,216.1129,41.6648764
GRC,2011,-13.3725924,-3.4596,-2.534417171,-6.033869002,-7.3569154,4.6806,2.531996334,-2.148603666,-10.70210572,175.2192,0,1,0,0,0,-3.82,-3.4596,-9.493469002,1.513042535,4.6806,0,3.329853293,194.1789,44.6533839
GRC,2012,-17.0700733,-0.1464,-3.240562838,-7.725639596,-3.6974809,3.3132,-0.706145666,-4.019345666,-7.350351816,161.9514,0,1,0,0,0,-3.19,-0.1464,-7.872039596,1.621429405,3.3132,1,1.501526911,180.418,47.6259132
GRC,2013,-16.8595712,-4.5164,-7.846587143,-6.836310214,0.2105021,-4.37,-4.606024306,-0.236024306,-2.548182804,178.1689,0,0,0,0,0,-3,-4.5164,-11.35271021,-3.480670617,-4.37,0,-0.921269424,175.8787,49.4261925
GRC,2014,-14.5277112,3.9868,0.311484742,-7.094876016,2.33186,8.5032,8.158071886,-0.345128114,0.474597601,180.3409,0,0,0,0,0,-2.46,3.9868,-3.108076016,8.244634198,8.5032,0,-1.312260989,176.7154,47.1049953
GRC,2015,-13.2334599,1.0608,-2.006215431,-6.157020119,1.2942513,-2.926,-2.317700173,0.608299827,-0.196270472,176.7483,0,0,0,0,0,-1.6,1.0608,-5.096220119,-1.988144103,-2.926,1,-1.735888011,176.3689,48.181408
GRC,2016,-12.0230246,6.5431,3.02563974,-6.330563345,1.2104353,5.4823,5.031855171,-0.450444829,-0.488408191,180.5287,0,0,0,0,0,-1.77,6.5431,0.212536655,5.308756774,5.4823,0,-0.825654,175.5096,50.1896396
GRC,2017,-9.8989581,5.7665,3.347054683,-5.245982468,2.1240665,-0.7766,0.321414943,1.098014943,1.086269639,179.4658,0,0,0,0,0,-1.42,5.7665,0.520517532,0.307980876,-0.7766,0,1.121254583,177.4265,49.1206018
GRC,2018,-7.1924814,4.7011,3.988341612,-3.839840472,2.7064767,-1.0654,0.641286929,1.706686929,1.65464412,186.4139,0,0,0,0,0,-0.46,4.7011,0.861259528,0.340741996,-1.0654,0,0.625621378,180.3867,49.4586707
GRC,2019,-4.9074508,3.7197,3.939056729,-2.630206723,2.2850306,-0.9814,-0.049284884,0.932115116,1.787552861,180.6778,0,0,0,0,0,-0.1,3.7197,1.089493277,0.228233749,-0.9814,1,0.253007529,183.6402,49.018281
GRC,2020,-12.7550771,-3.4696,-6.180552981,-5.295756737,-7.8476263,-7.1893,-10.11960971,-2.93030971,-9.452123037,206.3396,0,0,1,1,0,-5.17,-3.4696,-8.765356737,-9.854850014,-7.1893,0,-1.247983535,167.0774,49.7701511
GRC,2021,-5.3473656,-4.6306,-4.752890483,-2.475465439,7.4077115,-1.161,1.427662498,2.588662498,8.006858203,193.2883,0,0,1,0,1,-1.53,-4.6306,-7.106065439,1.659291298,-1.161,0,1.223824956,181.0052,49.438823
HUN,1995,0.5692056,-8.8568,0.000240025,6.578369673,NA,NA,NA,NA,1.488865538,84.1429,0,0,0,0,0,-0.45,-8.8568,-2.278430327,NA,NA,0,28.30546863,22152.65,46.6308734
HUN,1996,-1.6995249,-3.6065,0.007614952,2.224488119,-2.2687305,5.2503,0.007374927,-5.242925073,0.082394108,71.4352,0,0,0,0,0,-0.23,-3.6065,-1.382011881,0.896418447,5.2503,0,23.46903002,22170.91,46.7076038
HUN,1997,-1.2323,-4.9925,0.005215267,2.87451397,0.4672249,-1.386,-0.002399685,1.383600315,3.094742638,62.3294,0,0,0,0,0,0.42,-4.9925,-2.11798603,-0.73597415,-1.386,0,18.30507447,22867.77,44.0504564
HUN,1998,-0.4032451,-7.2417,-0.000658322,3.991716034,0.8290549,-2.2492,-0.005873589,2.243326411,3.825858459,60.5184,0,0,0,0,0,0.93,-7.2417,-3.249983966,-1.131997936,-2.2492,1,14.15378959,23759.61,43.3698077
HUN,1999,-0.4594544,-5.0685,0.002658356,2.572514867,-0.0562093,2.1732,0.003316678,-2.169883322,3.024798222,60.4033,0,0,0,0,0,1.67,-5.0685,-2.495985133,0.753998833,2.1732,0,9.997744222,24489.27,43.7444887
HUN,2000,0.5927825,-3.3099,0.004520735,1.71670437,1.0522369,1.7586,0.001862379,-1.756737621,4.38180812,55.7054,0,0,0,0,0,1.8,-3.3099,-1.59319563,0.902789503,1.7586,0,9.803610095,25586.2,44.3056286
HUN,2001,0.9429098,-4.4265,0.001601441,2.091931128,0.3501273,-1.1166,-0.002919294,1.113680706,3.993268252,52.2534,0,0,0,0,0,-0.78,-4.4265,-2.334568872,-0.741373242,-1.1166,0,9.116809154,26628.6,43.2529564
HUN,2002,1.6227737,-9.5328,-0.012540364,3.944390137,0.6798639,-5.1063,-0.014141806,5.092158194,4.632324951,55.5794,0,0,0,0,0,-2.05,-9.5328,-5.588409863,-3.253840991,-5.1063,1,5.265448245,27891.14,42.1971062
HUN,2003,1.7222575,-7.9618,-0.008337942,3.1468776,0.0994838,1.571,0.004202422,-1.566797578,4.003310325,58.0984,0,0,0,0,0,-1.87,-7.9618,-4.8149224,0.773487463,1.571,0,4.661016848,29030.36,41.9302354
HUN,2004,2.5358692,-7.7381,-0.006382179,3.058089747,0.8136117,0.2237,0.001955764,-0.221744236,4.87944946,58.836,0,0,0,0,0,-0.49,-7.7381,-4.680010253,0.134912148,0.2237,0,6.744346805,30482.01,42.1229375
HUN,2005,3.1732134,-9.2145,-0.011003583,3.510424093,0.6373442,-1.4764,-0.004621404,1.471778596,4.205567937,60.5047,0,0,0,0,0,0.67,-9.2145,-5.704075907,-1.024065654,-1.4764,0,3.561517098,31791.29,41.5304628
HUN,2006,4.1166196,-11.1217,-0.015720871,4.019153759,0.9434062,-1.9072,-0.004717288,1.902482712,3.871846597,64.407,0,0,0,0,0,1.23,-11.1217,-7.102546241,-1.398470334,-1.9072,1,3.930326063,33046.34,42.0849025
HUN,2007,2.0550546,-6.0125,-0.003320757,1.982815282,-2.061565,5.1092,0.012400114,-5.096799886,0.276591829,65.5312,0,0,0,0,0,1.1,-6.0125,-4.029684718,3.072861523,5.1092,0,7.958745157,33137.87,44.7651592
HUN,2008,1.4909457,-4.4568,0.000900191,1.331387625,-0.5641089,1.5557,0.004220947,-1.551479053,1.001430694,71.7348,1,0,0,0,0,-0.79,-4.4568,-3.125412375,0.904272343,1.5557,0,6.042512608,33471.39,44.9486403
HUN,2009,-5.57833,-2.2212,-0.000708188,-1.583222903,-7.0692757,2.2356,-0.001608379,-2.237208379,-6.823016538,78.0054,1,0,0,0,0,-4.97,-2.2212,-3.804422903,-0.679010528,2.2356,0,4.211711705,31263.8,45.7935537
HUN,2010,-4.6431669,-2.3217,-0.00101534,-1.349682647,0.9351631,-0.1005,-0.000307152,0.100192848,1.077282123,79.9728,0,0,0,0,0,-3.84,-2.3217,-3.671382647,0.133040257,-0.1005,1,4.855557883,31602.42,44.3673354
HUN,2011,-3.0518921,-3.8268,-0.003314037,-0.652345491,1.5912748,-1.5051,-0.002298697,1.502801303,1.843053303,80.3056,0,1,0,0,0,-3.82,-3.8268,-4.479145491,-0.807762844,-1.5051,0,3.929921014,32190.27,43.8313933
HUN,2012,-4.3781258,-0.3403,0.006714515,-1.687294468,-1.3262337,3.4865,0.010028552,-3.476471448,-1.265716811,78.1286,0,1,0,0,0,-3.19,-0.3403,-2.027594468,2.451551022,3.4865,0,5.652145164,31785.4,46.7758263
HUN,2013,-3.4597818,-1.0293,0.005832296,-1.3227395,0.918344,-0.689,-0.000882218,0.688117782,1.79024302,77.171,0,0,0,0,0,-3,-1.0293,-2.3520395,-0.324445031,-0.689,0,1.733199844,32359.56,47.447495
HUN,2014,-1.0199993,-2.3119,0.00370599,-0.359582475,2.4397825,-1.2826,-0.002126306,1.280473694,4.136963938,76.5175,0,0,0,0,0,-2.46,-2.3119,-2.671482475,-0.319442976,-1.2826,1,-0.227566266,33726.34,47.2558544
HUN,2015,0.6021988,-2.2762,0.004659795,0.260716459,1.6221981,0.0357,0.000953805,-0.034746195,3.636324955,75.7386,0,0,0,0,0,-1.6,-2.2762,-2.015483541,0.655998935,0.0357,0,-0.061644676,34975.31,48.3617365
HUN,2016,0.8405202,-2.1772,0.004234957,0.341692535,0.2383214,0.099,-0.000424838,-0.099424838,2.168296476,74.8351,0,0,0,0,0,-1.77,-2.1772,-1.835507465,0.179976076,0.099,0,0.3947693,35741.96,44.9915715
HUN,2017,2.2057407,-3.4579,0.000655,0.809206819,1.3652205,-1.2807,-0.003579957,1.277120043,4.179950438,72.1017,0,0,0,0,0,-1.42,-3.4579,-2.648693181,-0.813185716,-1.2807,0,2.348242858,37267.62,44.2512127
HUN,2018,3.7960854,-3.8317,0.000785226,1.409011139,1.5903447,-0.3738,0.000130226,0.373930226,5.220817435,69.0689,0,0,0,0,0,-0.46,-3.8317,-2.422688861,0.22600432,-0.3738,1,2.850247931,39264.98,44.0331363
HUN,2019,4.120139,-3.9525,0.000538824,1.437813967,0.3240536,-0.1208,-0.000246402,0.120553598,4.4534054,65.4942,0,0,0,0,0,-0.1,-3.9525,-2.514686033,-0.091997172,-0.1208,0,3.338586278,41053.13,43.8798869
HUN,2020,-3.7087263,-6.1098,-0.018408918,-3.123001869,-7.8288653,-2.1573,-0.018947742,2.138352258,-4.565884329,79.5604,0,0,1,1,0,-5.17,-6.1098,-9.232801869,-6.718115836,-2.1573,0,3.326743881,39220.84,43.4080317
HUN,2021,-0.1505083,-6.7057,-0.016260539,-2.19189817,3.558218,-0.5959,0.002148379,0.598048379,6.856113703,76.7586,0,0,1,0,1,-1.53,-6.7057,-8.89759817,0.335203698,-0.5959,0,5.110965309,42004.19,41.1447093
ITA,1995,-0.8805223,-6.7313,2.312315806,2.020767526,NA,NA,NA,NA,2.647461499,119.3622,0,0,0,0,0,-0.45,-6.7313,-4.710532474,NA,NA,0,5.235422653,1499.355,44.4085019
ITA,1996,-1.0516886,-6.0425,2.985049727,1.534087742,-0.1711663,0.6888,0.67273392,-0.01606608,1.258854469,119.1093,0,0,0,0,0,-0.23,-6.0425,-4.508412258,0.202120217,0.6888,1,4.00697668,1518.349,44.8744862
ITA,1997,-0.9161141,-2.4833,4.325011071,0.39605883,0.1355745,3.5592,1.339961344,-2.219238656,1.813664847,116.7821,0,0,0,0,0,0.42,-2.4833,-2.08724117,2.421171088,3.5592,0,2.043107777,1546.138,46.5102398
ITA,1998,-0.7286382,-2.5919,3.470895247,0.445699554,0.1874759,-0.1086,-0.854115824,-0.745515824,1.794380045,114.1269,0,0,0,0,0,0.93,-2.5919,-2.146200446,-0.058959276,-0.1086,0,1.955085494,1574.132,45.1618953
ITA,1999,-0.6301342,-1.43,3.356175786,0.135918746,0.098504,1.1619,-0.114719461,-1.276619461,1.612648001,113.2895,0,0,0,0,0,1.67,-1.43,-1.294081254,0.852119192,1.1619,0,1.66345996,1599.723,45.4410269
ITA,2000,1.6185871,-3.3038,2.803852719,1.462392633,2.2487213,-1.8738,-0.552323067,1.321476933,3.717022887,109.0258,0,0,0,0,0,1.8,-3.3038,-1.841407367,-0.547326114,-1.8738,0,2.53768533,1660.304,44.1123085
ITA,2001,2.2505236,-4.4146,2.259753565,1.901319591,0.6319365,-1.1108,-0.544099154,0.566700846,1.93259414,108.8863,0,0,0,0,0,-0.78,-4.4146,-2.513280409,-0.671873042,-1.1108,1,2.785165416,1692.703,44.1492028
ITA,2002,1.4651099,-3.6663,2.069779497,1.349823498,-0.7854137,0.7483,-0.189974068,-0.938274068,0.2535916,106.3605,0,0,0,0,0,-2.05,-3.6663,-2.316476502,0.196803907,0.7483,0,2.465323206,1697.001,43.8304832
